tinh_code,tinh,huyen_code,huyen,xa_code,xa
01,Hà N?i,001,Qu?n Ba ?ình,00001,Ph??ng Phúc Xá
01,Hà N?i,001,Qu?n Ba ?ình,00004,Ph??ng Trúc B?ch
01,Hà N?i,001,Qu?n Ba ?ình,00006,Ph??ng V?nh Phúc
01,Hà N?i,001,Qu?n Ba ?ình,00007,Ph??ng C?ng V?
01,Hà N?i,001,Qu?n Ba ?ình,00008,Ph??ng Li?u Giai
01,Hà N?i,001,Qu?n Ba ?ình,00010,Ph??ng Nguy?n Trung Tr?c
01,Hà N?i,001,Qu?n Ba ?ình,00013,Ph??ng Quán Thánh
01,Hà N?i,001,Qu?n Ba ?ình,00016,Ph??ng Ng?c Hà
01,Hà N?i,001,Qu?n Ba ?ình,00019,Ph??ng ?i?n Biên
01,Hà N?i,001,Qu?n Ba ?ình,00022,Ph??ng ??i C?n
01,Hà N?i,001,Qu?n Ba ?ình,00025,Ph??ng Ng?c Khánh
01,Hà N?i,001,Qu?n Ba ?ình,00028,Ph??ng Kim Mã
01,Hà N?i,001,Qu?n Ba ?ình,00031,Ph??ng Gi?ng Võ
01,Hà N?i,001,Qu?n Ba ?ình,00034,Ph??ng Thành Công
01,Hà N?i,002,Qu?n Hoàn Ki?m,00037,Ph??ng Phúc Tân
01,Hà N?i,002,Qu?n Hoàn Ki?m,00040,Ph??ng ??ng Xuân
01,Hà N?i,002,Qu?n Hoàn Ki?m,00043,Ph??ng Hàng Mã
01,Hà N?i,002,Qu?n Hoàn Ki?m,00046,Ph??ng Hàng Bu?m
01,Hà N?i,002,Qu?n Hoàn Ki?m,00049,Ph??ng Hàng ?ào
01,Hà N?i,002,Qu?n Hoàn Ki?m,00052,Ph??ng Hàng B?
01,Hà N?i,002,Qu?n Hoàn Ki?m,00055,Ph??ng C?a ?ông
01,Hà N?i,002,Qu?n Hoàn Ki?m,00058,Ph??ng Lý Thái T?
01,Hà N?i,002,Qu?n Hoàn Ki?m,00061,Ph??ng Hàng B?c
01,Hà N?i,002,Qu?n Hoàn Ki?m,00064,Ph??ng Hàng Gai
01,Hà N?i,002,Qu?n Hoàn Ki?m,00067,Ph??ng Ch??ng D??ng
01,Hà N?i,002,Qu?n Hoàn Ki?m,00070,Ph??ng Hàng Tr?ng
01,Hà N?i,002,Qu?n Hoàn Ki?m,00073,Ph??ng C?a Nam
01,Hà N?i,002,Qu?n Hoàn Ki?m,00076,Ph??ng Hàng Bông
01,Hà N?i,002,Qu?n Hoàn Ki?m,00079,Ph??ng Tràng Ti?n
01,Hà N?i,002,Qu?n Hoàn Ki?m,00082,Ph??ng Tr?n H?ng ??o
01,Hà N?i,002,Qu?n Hoàn Ki?m,00085,Ph??ng Phan Chu Trinh
01,Hà N?i,002,Qu?n Hoàn Ki?m,00088,Ph??ng Hàng Bài
01,Hà N?i,003,Qu?n Tây H?,00091,Ph??ng Phú Th??ng
01,Hà N?i,003,Qu?n Tây H?,00094,Ph??ng Nh?t Tân
01,Hà N?i,003,Qu?n Tây H?,00097,Ph??ng T? Liên
01,Hà N?i,003,Qu?n Tây H?,00100,Ph??ng Qu?ng An
01,Hà N?i,003,Qu?n Tây H?,00103,Ph??ng Xuân La
01,Hà N?i,003,Qu?n Tây H?,00106,Ph??ng Yên Ph?
01,Hà N?i,003,Qu?n Tây H?,00109,Ph??ng B??i
01,Hà N?i,003,Qu?n Tây H?,00112,Ph??ng Th?y Khuê
01,Hà N?i,004,Qu?n Long Biên,00115,Ph??ng Th??ng Thanh
01,Hà N?i,004,Qu?n Long Biên,00118,Ph??ng Ng?c Th?y
01,Hà N?i,004,Qu?n Long Biên,00121,Ph??ng Giang Biên
01,Hà N?i,004,Qu?n Long Biên,00124,Ph??ng ??c Giang
01,Hà N?i,004,Qu?n Long Biên,00127,Ph??ng Vi?t H?ng
01,Hà N?i,004,Qu?n Long Biên,00130,Ph??ng Gia Th?y
01,Hà N?i,004,Qu?n Long Biên,00133,Ph??ng Ng?c Lâm
01,Hà N?i,004,Qu?n Long Biên,00136,Ph??ng Phúc L?i
01,Hà N?i,004,Qu?n Long Biên,00139,Ph??ng B? ??
01,Hà N?i,004,Qu?n Long Biên,00142,Ph??ng Sài ??ng
01,Hà N?i,004,Qu?n Long Biên,00145,Ph??ng Long Biên
01,Hà N?i,004,Qu?n Long Biên,00148,Ph??ng Th?ch Bàn
01,Hà N?i,004,Qu?n Long Biên,00151,Ph??ng Phúc ??ng
01,Hà N?i,004,Qu?n Long Biên,00154,Ph??ng C? Kh?i
01,Hà N?i,005,Qu?n C?u Gi?y,00157,Ph??ng Ngh?a ?ô
01,Hà N?i,005,Qu?n C?u Gi?y,00160,Ph??ng Ngh?a Tân
01,Hà N?i,005,Qu?n C?u Gi?y,00163,Ph??ng Mai D?ch
01,Hà N?i,005,Qu?n C?u Gi?y,00166,Ph??ng D?ch V?ng
01,Hà N?i,005,Qu?n C?u Gi?y,00167,Ph??ng D?ch V?ng H?u
01,Hà N?i,005,Qu?n C?u Gi?y,00169,Ph??ng Quan Hoa
01,Hà N?i,005,Qu?n C?u Gi?y,00172,Ph??ng Yên Hoà
01,Hà N?i,005,Qu?n C?u Gi?y,00175,Ph??ng Trung Hoà
01,Hà N?i,006,Qu?n ??ng ?a,00178,Ph??ng Cát Linh
01,Hà N?i,006,Qu?n ??ng ?a,00181,Ph??ng V?n Mi?u
01,Hà N?i,006,Qu?n ??ng ?a,00184,Ph??ng Qu?c T? Giám
01,Hà N?i,006,Qu?n ??ng ?a,00187,Ph??ng Láng Th??ng
01,Hà N?i,006,Qu?n ??ng ?a,00190,Ph??ng Ô Ch? D?a
01,Hà N?i,006,Qu?n ??ng ?a,00193,Ph??ng V?n Ch??ng
01,Hà N?i,006,Qu?n ??ng ?a,00196,Ph??ng Hàng B?t
01,Hà N?i,006,Qu?n ??ng ?a,00199,Ph??ng Láng H?
01,Hà N?i,006,Qu?n ??ng ?a,00202,Ph??ng Khâm Thiên
01,Hà N?i,006,Qu?n ??ng ?a,00205,Ph??ng Th? Quan
01,Hà N?i,006,Qu?n ??ng ?a,00208,Ph??ng Nam ??ng
01,Hà N?i,006,Qu?n ??ng ?a,00211,Ph??ng Trung Ph?ng
01,Hà N?i,006,Qu?n ??ng ?a,00214,Ph??ng Quang Trung
01,Hà N?i,006,Qu?n ??ng ?a,00217,Ph??ng Trung Li?t
01,Hà N?i,006,Qu?n ??ng ?a,00220,Ph??ng Ph??ng Liên
01,Hà N?i,006,Qu?n ??ng ?a,00223,Ph??ng Th?nh Quang
01,Hà N?i,006,Qu?n ??ng ?a,00226,Ph??ng Trung T?
01,Hà N?i,006,Qu?n ??ng ?a,00229,Ph??ng Kim Liên
01,Hà N?i,006,Qu?n ??ng ?a,00232,Ph??ng Ph??ng Mai
01,Hà N?i,006,Qu?n ??ng ?a,00235,Ph??ng Ngã T? S?
01,Hà N?i,006,Qu?n ??ng ?a,00238,Ph??ng Kh??ng Th??ng
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00241,Ph??ng Nguy?n Du
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00244,Ph??ng B?ch ??ng
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00247,Ph??ng Ph?m ?ình H?
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00256,Ph??ng Lê ??i Hành
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00259,Ph??ng ??ng Nhân
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00262,Ph??ng Ph? Hu?
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00265,Ph??ng ??ng Mác
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00268,Ph??ng Thanh L??ng
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00271,Ph??ng Thanh Nhàn
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00274,Ph??ng C?u D?n
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00277,Ph??ng Bách Khoa
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00280,Ph??ng ??ng Tâm
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00283,Ph??ng V?nh Tuy
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00286,Ph??ng B?ch Mai
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00289,Ph??ng Qu?nh Mai
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00292,Ph??ng Qu?nh Lôi
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00295,Ph??ng Minh Khai
01,Hà N?i,007,Qu?n Hai Bà Tr?ng,00298,Ph??ng Tr??ng ??nh
01,Hà N?i,008,Qu?n Hoàng Mai,00301,Ph??ng Thanh Trì
01,Hà N?i,008,Qu?n Hoàng Mai,00304,Ph??ng V?nh H?ng
01,Hà N?i,008,Qu?n Hoàng Mai,00307,Ph??ng ??nh Công
01,Hà N?i,008,Qu?n Hoàng Mai,00310,Ph??ng Mai ??ng
01,Hà N?i,008,Qu?n Hoàng Mai,00313,Ph??ng T??ng Mai
01,Hà N?i,008,Qu?n Hoàng Mai,00316,Ph??ng ??i Kim
01,Hà N?i,008,Qu?n Hoàng Mai,00319,Ph??ng Tân Mai
01,Hà N?i,008,Qu?n Hoàng Mai,00322,Ph??ng Hoàng V?n Th?
01,Hà N?i,008,Qu?n Hoàng Mai,00325,Ph??ng Giáp Bát
01,Hà N?i,008,Qu?n Hoàng Mai,00328,Ph??ng L?nh Nam
01,Hà N?i,008,Qu?n Hoàng Mai,00331,Ph??ng Th?nh Li?t
01,Hà N?i,008,Qu?n Hoàng Mai,00334,Ph??ng Tr?n Phú
01,Hà N?i,008,Qu?n Hoàng Mai,00337,Ph??ng Hoàng Li?t
01,Hà N?i,008,Qu?n Hoàng Mai,00340,Ph??ng Yên S?
01,Hà N?i,009,Qu?n Thanh Xuân,00343,Ph??ng Nhân Chính
01,Hà N?i,009,Qu?n Thanh Xuân,00346,Ph??ng Th??ng ?ình
01,Hà N?i,009,Qu?n Thanh Xuân,00349,Ph??ng Kh??ng Trung
01,Hà N?i,009,Qu?n Thanh Xuân,00352,Ph??ng Kh??ng Mai
01,Hà N?i,009,Qu?n Thanh Xuân,00355,Ph??ng Thanh Xuân Trung
01,Hà N?i,009,Qu?n Thanh Xuân,00358,Ph??ng Ph??ng Li?t
01,Hà N?i,009,Qu?n Thanh Xuân,00361,Ph??ng H? ?ình
01,Hà N?i,009,Qu?n Thanh Xuân,00364,Ph??ng Kh??ng ?ình
01,Hà N?i,009,Qu?n Thanh Xuân,00367,Ph??ng Thanh Xuân B?c
01,Hà N?i,009,Qu?n Thanh Xuân,00370,Ph??ng Thanh Xuân Nam
01,Hà N?i,009,Qu?n Thanh Xuân,00373,Ph??ng Kim Giang
01,Hà N?i,016,Huy?n Sóc S?n,00376,Th? tr?n Sóc S?n
01,Hà N?i,016,Huy?n Sóc S?n,00379,Xã B?c S?n
01,Hà N?i,016,Huy?n Sóc S?n,00382,Xã Minh Trí
01,Hà N?i,016,Huy?n Sóc S?n,00385,Xã H?ng K?
01,Hà N?i,016,Huy?n Sóc S?n,00388,Xã Nam S?n
01,Hà N?i,016,Huy?n Sóc S?n,00391,Xã Trung Giã
01,Hà N?i,016,Huy?n Sóc S?n,00394,Xã Tân H?ng
01,Hà N?i,016,Huy?n Sóc S?n,00397,Xã Minh Phú
01,Hà N?i,016,Huy?n Sóc S?n,00400,Xã Phù Linh
01,Hà N?i,016,Huy?n Sóc S?n,00403,Xã B?c Phú
01,Hà N?i,016,Huy?n Sóc S?n,00406,Xã Tân Minh
01,Hà N?i,016,Huy?n Sóc S?n,00409,Xã Quang Ti?n
01,Hà N?i,016,Huy?n Sóc S?n,00412,Xã Hi?n Ninh
01,Hà N?i,016,Huy?n Sóc S?n,00415,Xã Tân Dân
01,Hà N?i,016,Huy?n Sóc S?n,00418,Xã Tiên D??c
01,Hà N?i,016,Huy?n Sóc S?n,00421,Xã Vi?t Long
01,Hà N?i,016,Huy?n Sóc S?n,00424,Xã Xuân Giang
01,Hà N?i,016,Huy?n Sóc S?n,00427,Xã Mai ?ình
01,Hà N?i,016,Huy?n Sóc S?n,00430,Xã ??c Hoà
01,Hà N?i,016,Huy?n Sóc S?n,00433,Xã Thanh Xuân
01,Hà N?i,016,Huy?n Sóc S?n,00436,Xã ?ông Xuân
01,Hà N?i,016,Huy?n Sóc S?n,00439,Xã Kim L?
01,Hà N?i,016,Huy?n Sóc S?n,00442,Xã Phú C??ng
01,Hà N?i,016,Huy?n Sóc S?n,00445,Xã Phú Minh
01,Hà N?i,016,Huy?n Sóc S?n,00448,Xã Phù L?
01,Hà N?i,016,Huy?n Sóc S?n,00451,Xã Xuân Thu
01,Hà N?i,017,Huy?n ?ông Anh,00454,Th? tr?n ?ông Anh
01,Hà N?i,017,Huy?n ?ông Anh,00457,Xã Xuân N?n
01,Hà N?i,017,Huy?n ?ông Anh,00460,Xã Thu? Lâm
01,Hà N?i,017,Huy?n ?ông Anh,00463,Xã B?c H?ng
01,Hà N?i,017,Huy?n ?ông Anh,00466,Xã Nguyên Khê
01,Hà N?i,017,Huy?n ?ông Anh,00469,Xã Nam H?ng
01,Hà N?i,017,Huy?n ?ông Anh,00472,Xã Tiên D??ng
01,Hà N?i,017,Huy?n ?ông Anh,00475,Xã Vân Hà
01,Hà N?i,017,Huy?n ?ông Anh,00478,Xã Uy N?
01,Hà N?i,017,Huy?n ?ông Anh,00481,Xã Vân N?i
01,Hà N?i,017,Huy?n ?ông Anh,00484,Xã Liên Hà
01,Hà N?i,017,Huy?n ?ông Anh,00487,Xã Vi?t Hùng
01,Hà N?i,017,Huy?n ?ông Anh,00490,Xã Kim N?
01,Hà N?i,017,Huy?n ?ông Anh,00493,Xã Kim Chung
01,Hà N?i,017,Huy?n ?ông Anh,00496,Xã D?c Tú
01,Hà N?i,017,Huy?n ?ông Anh,00499,Xã ??i M?ch
01,Hà N?i,017,Huy?n ?ông Anh,00502,Xã V?nh Ng?c
01,Hà N?i,017,Huy?n ?ông Anh,00505,Xã C? Loa
01,Hà N?i,017,Huy?n ?ông Anh,00508,Xã H?i B?i
01,Hà N?i,017,Huy?n ?ông Anh,00511,Xã Xuân Canh
01,Hà N?i,017,Huy?n ?ông Anh,00514,Xã Võng La
01,Hà N?i,017,Huy?n ?ông Anh,00517,Xã Tàm Xá
01,Hà N?i,017,Huy?n ?ông Anh,00520,Xã Mai Lâm
01,Hà N?i,017,Huy?n ?ông Anh,00523,Xã ?ông H?i
01,Hà N?i,018,Huy?n Gia Lâm,00526,Th? tr?n Yên Viên
01,Hà N?i,018,Huy?n Gia Lâm,00529,Xã Yên Th??ng
01,Hà N?i,018,Huy?n Gia Lâm,00532,Xã Yên Viên
01,Hà N?i,018,Huy?n Gia Lâm,00535,Xã Ninh Hi?p
01,Hà N?i,018,Huy?n Gia Lâm,00538,Xã ?ình Xuyên
01,Hà N?i,018,Huy?n Gia Lâm,00541,Xã D??ng Hà
01,Hà N?i,018,Huy?n Gia Lâm,00544,Xã Phù ??ng
01,Hà N?i,018,Huy?n Gia Lâm,00547,Xã Trung M?u
01,Hà N?i,018,Huy?n Gia Lâm,00550,Xã L? Chi
01,Hà N?i,018,Huy?n Gia Lâm,00553,Xã C? Bi
01,Hà N?i,018,Huy?n Gia Lâm,00556,Xã ??ng Xá
01,Hà N?i,018,Huy?n Gia Lâm,00559,Xã Phú Th?
01,Hà N?i,018,Huy?n Gia Lâm,00562,Xã Kim S?n
01,Hà N?i,018,Huy?n Gia Lâm,00565,Th? tr?n Trâu Qu?
01,Hà N?i,018,Huy?n Gia Lâm,00568,Xã D??ng Quang
01,Hà N?i,018,Huy?n Gia Lâm,00571,Xã D??ng Xá
01,Hà N?i,018,Huy?n Gia Lâm,00574,Xã ?ông D?
01,Hà N?i,018,Huy?n Gia Lâm,00577,Xã ?a T?n
01,Hà N?i,018,Huy?n Gia Lâm,00580,Xã Kiêu K?
01,Hà N?i,018,Huy?n Gia Lâm,00583,Xã Bát Tràng
01,Hà N?i,018,Huy?n Gia Lâm,00586,Xã Kim Lan
01,Hà N?i,018,Huy?n Gia Lâm,00589,Xã V?n ??c
01,Hà N?i,019,Qu?n Nam T? Liêm,00592,Ph??ng C?u Di?n
01,Hà N?i,019,Qu?n Nam T? Liêm,00622,Ph??ng Xuân Ph??ng
01,Hà N?i,019,Qu?n Nam T? Liêm,00623,Ph??ng Ph??ng Canh
01,Hà N?i,019,Qu?n Nam T? Liêm,00625,Ph??ng M? ?ình 1
01,Hà N?i,019,Qu?n Nam T? Liêm,00626,Ph??ng M? ?ình 2
01,Hà N?i,019,Qu?n Nam T? Liêm,00628,Ph??ng Tây M?
01,Hà N?i,019,Qu?n Nam T? Liêm,00631,Ph??ng M? Trì
01,Hà N?i,019,Qu?n Nam T? Liêm,00632,Ph??ng Phú ?ô
01,Hà N?i,019,Qu?n Nam T? Liêm,00634,Ph??ng ??i M?
01,Hà N?i,019,Qu?n Nam T? Liêm,00637,Ph??ng Trung V?n
01,Hà N?i,020,Huy?n Thanh Trì,00640,Th? tr?n V?n ?i?n
01,Hà N?i,020,Huy?n Thanh Trì,00643,Xã Tân Tri?u
01,Hà N?i,020,Huy?n Thanh Trì,00646,Xã Thanh Li?t
01,Hà N?i,020,Huy?n Thanh Trì,00649,Xã T? Thanh Oai
01,Hà N?i,020,Huy?n Thanh Trì,00652,Xã H?u Hoà
01,Hà N?i,020,Huy?n Thanh Trì,00655,Xã Tam Hi?p
01,Hà N?i,020,Huy?n Thanh Trì,00658,Xã T? Hi?p
01,Hà N?i,020,Huy?n Thanh Trì,00661,Xã Yên M?
01,Hà N?i,020,Huy?n Thanh Trì,00664,Xã V?nh Qu?nh
01,Hà N?i,020,Huy?n Thanh Trì,00667,Xã Ng? Hi?p
01,Hà N?i,020,Huy?n Thanh Trì,00670,Xã Duyên Hà
01,Hà N?i,020,Huy?n Thanh Trì,00673,Xã Ng?c H?i
01,Hà N?i,020,Huy?n Thanh Trì,00676,Xã V?n Phúc
01,Hà N?i,020,Huy?n Thanh Trì,00679,Xã ??i áng
01,Hà N?i,020,Huy?n Thanh Trì,00682,Xã Liên Ninh
01,Hà N?i,020,Huy?n Thanh Trì,00685,Xã ?ông M?
01,Hà N?i,021,Qu?n B?c T? Liêm,00595,Ph??ng Th??ng Cát
01,Hà N?i,021,Qu?n B?c T? Liêm,00598,Ph??ng Liên M?c
01,Hà N?i,021,Qu?n B?c T? Liêm,00601,Ph??ng ?ông Ng?c
01,Hà N?i,021,Qu?n B?c T? Liêm,00602,Ph??ng ??c Th?ng
01,Hà N?i,021,Qu?n B?c T? Liêm,00604,Ph??ng Th?y Ph??ng
01,Hà N?i,021,Qu?n B?c T? Liêm,00607,Ph??ng Tây T?u
01,Hà N?i,021,Qu?n B?c T? Liêm,00610,Ph??ng Xuân ??nh
01,Hà N?i,021,Qu?n B?c T? Liêm,00611,Ph??ng Xuân T?o
01,Hà N?i,021,Qu?n B?c T? Liêm,00613,Ph??ng Minh Khai
01,Hà N?i,021,Qu?n B?c T? Liêm,00616,Ph??ng C? Nhu? 1
01,Hà N?i,021,Qu?n B?c T? Liêm,00617,Ph??ng C? Nhu? 2
01,Hà N?i,021,Qu?n B?c T? Liêm,00619,Ph??ng Phú Di?n
01,Hà N?i,021,Qu?n B?c T? Liêm,00620,Ph??ng Phúc Di?n
01,Hà N?i,250,Huy?n Mê Linh,08973,Th? tr?n Chi ?ông
01,Hà N?i,250,Huy?n Mê Linh,08974,Xã ??i Th?nh
01,Hà N?i,250,Huy?n Mê Linh,08977,Xã Kim Hoa
01,Hà N?i,250,Huy?n Mê Linh,08980,Xã Th?ch ?à
01,Hà N?i,250,Huy?n Mê Linh,08983,Xã Ti?n Th?ng
01,Hà N?i,250,Huy?n Mê Linh,08986,Xã T? L?p
01,Hà N?i,250,Huy?n Mê Linh,08989,Th? tr?n Quang Minh
01,Hà N?i,250,Huy?n Mê Linh,08992,Xã Thanh Lâm
01,Hà N?i,250,Huy?n Mê Linh,08995,Xã Tam ??ng
01,Hà N?i,250,Huy?n Mê Linh,08998,Xã Liên M?c
01,Hà N?i,250,Huy?n Mê Linh,09001,Xã V?n Yên
01,Hà N?i,250,Huy?n Mê Linh,09004,Xã Chu Phan
01,Hà N?i,250,Huy?n Mê Linh,09007,Xã Ti?n Th?nh
01,Hà N?i,250,Huy?n Mê Linh,09010,Xã Mê Linh
01,Hà N?i,250,Huy?n Mê Linh,09013,Xã V?n Khê
01,Hà N?i,250,Huy?n Mê Linh,09016,Xã Hoàng Kim
01,Hà N?i,250,Huy?n Mê Linh,09019,Xã Ti?n Phong
01,Hà N?i,250,Huy?n Mê Linh,09022,Xã Tráng Vi?t
01,Hà N?i,268,Qu?n Hà ?ông,09538,Ph??ng Nguy?n Trãi
01,Hà N?i,268,Qu?n Hà ?ông,09541,Ph??ng M? Lao
01,Hà N?i,268,Qu?n Hà ?ông,09542,Ph??ng V?n Quán
01,Hà N?i,268,Qu?n Hà ?ông,09544,Ph??ng V?n Phúc
01,Hà N?i,268,Qu?n Hà ?ông,09547,Ph??ng Y?t Kiêu
01,Hà N?i,268,Qu?n Hà ?ông,09550,Ph??ng Quang Trung
01,Hà N?i,268,Qu?n Hà ?ông,09551,Ph??ng La Khê
01,Hà N?i,268,Qu?n Hà ?ông,09552,Ph??ng Phú La
01,Hà N?i,268,Qu?n Hà ?ông,09553,Ph??ng Phúc La
01,Hà N?i,268,Qu?n Hà ?ông,09556,Ph??ng Hà C?u
01,Hà N?i,268,Qu?n Hà ?ông,09562,Ph??ng Yên Ngh?a
01,Hà N?i,268,Qu?n Hà ?ông,09565,Ph??ng Ki?n H?ng
01,Hà N?i,268,Qu?n Hà ?ông,09568,Ph??ng Phú Lãm
01,Hà N?i,268,Qu?n Hà ?ông,09571,Ph??ng Phú L??ng
01,Hà N?i,268,Qu?n Hà ?ông,09886,Ph??ng D??ng N?i
01,Hà N?i,268,Qu?n Hà ?ông,10117,Ph??ng ??ng Mai
01,Hà N?i,268,Qu?n Hà ?ông,10123,Ph??ng Biên Giang
01,Hà N?i,269,Th? xã S?n Tây,09574,Ph??ng Lê L?i
01,Hà N?i,269,Th? xã S?n Tây,09577,Ph??ng Phú Th?nh
01,Hà N?i,269,Th? xã S?n Tây,09580,Ph??ng Ngô Quy?n
01,Hà N?i,269,Th? xã S?n Tây,09583,Ph??ng Quang Trung
01,Hà N?i,269,Th? xã S?n Tây,09586,Ph??ng S?n L?c
01,Hà N?i,269,Th? xã S?n Tây,09589,Ph??ng Xuân Khanh
01,Hà N?i,269,Th? xã S?n Tây,09592,Xã ???ng Lâm
01,Hà N?i,269,Th? xã S?n Tây,09595,Ph??ng Viên S?n
01,Hà N?i,269,Th? xã S?n Tây,09598,Xã Xuân S?n
01,Hà N?i,269,Th? xã S?n Tây,09601,Ph??ng Trung H?ng
01,Hà N?i,269,Th? xã S?n Tây,09604,Xã Thanh M?
01,Hà N?i,269,Th? xã S?n Tây,09607,Ph??ng Trung S?n Tr?m
01,Hà N?i,269,Th? xã S?n Tây,09610,Xã Kim S?n
01,Hà N?i,269,Th? xã S?n Tây,09613,Xã S?n ?ông
01,Hà N?i,269,Th? xã S?n Tây,09616,Xã C? ?ông
01,Hà N?i,271,Huy?n Ba Vì,09619,Th? tr?n Tây ??ng
01,Hà N?i,271,Huy?n Ba Vì,09625,Xã Phú C??ng
01,Hà N?i,271,Huy?n Ba Vì,09628,Xã C? ?ô
01,Hà N?i,271,Huy?n Ba Vì,09631,Xã T?n H?ng
01,Hà N?i,271,Huy?n Ba Vì,09634,Xã V?n Th?ng
01,Hà N?i,271,Huy?n Ba Vì,09637,Xã Châu S?n
01,Hà N?i,271,Huy?n Ba Vì,09640,Xã Phong Vân
01,Hà N?i,271,Huy?n Ba Vì,09643,Xã Phú ?ông
01,Hà N?i,271,Huy?n Ba Vì,09646,Xã Phú Ph??ng
01,Hà N?i,271,Huy?n Ba Vì,09649,Xã Phú Châu
01,Hà N?i,271,Huy?n Ba Vì,09652,Xã Thái Hòa
01,Hà N?i,271,Huy?n Ba Vì,09655,Xã ??ng Thái
01,Hà N?i,271,Huy?n Ba Vì,09658,Xã Phú S?n
01,Hà N?i,271,Huy?n Ba Vì,09661,Xã Minh Châu
01,Hà N?i,271,Huy?n Ba Vì,09664,Xã V?t L?i
01,Hà N?i,271,Huy?n Ba Vì,09667,Xã Chu Minh
01,Hà N?i,271,Huy?n Ba Vì,09670,Xã Tòng B?t
01,Hà N?i,271,Huy?n Ba Vì,09673,Xã C?m L?nh
01,Hà N?i,271,Huy?n Ba Vì,09676,Xã S?n ?à
01,Hà N?i,271,Huy?n Ba Vì,09679,Xã ?ông Quang
01,Hà N?i,271,Huy?n Ba Vì,09682,Xã Tiên Phong
01,Hà N?i,271,Huy?n Ba Vì,09685,Xã Th?y An
01,Hà N?i,271,Huy?n Ba Vì,09688,Xã Cam Th??ng
01,Hà N?i,271,Huy?n Ba Vì,09691,Xã Thu?n M?
01,Hà N?i,271,Huy?n Ba Vì,09694,Xã T?n L?nh
01,Hà N?i,271,Huy?n Ba Vì,09697,Xã Ba Tr?i
01,Hà N?i,271,Huy?n Ba Vì,09700,Xã Minh Quang
01,Hà N?i,271,Huy?n Ba Vì,09703,Xã Ba Vì
01,Hà N?i,271,Huy?n Ba Vì,09706,Xã Vân Hòa
01,Hà N?i,271,Huy?n Ba Vì,09709,Xã Yên Bài
01,Hà N?i,271,Huy?n Ba Vì,09712,Xã Khánh Th??ng
01,Hà N?i,272,Huy?n Phúc Th?,09715,Th? tr?n Phúc Th?
01,Hà N?i,272,Huy?n Phúc Th?,09718,Xã Vân Hà
01,Hà N?i,272,Huy?n Phúc Th?,09721,Xã Vân Phúc
01,Hà N?i,272,Huy?n Phúc Th?,09724,Xã Vân Nam
01,Hà N?i,272,Huy?n Phúc Th?,09727,Xã Xuân ?ình
01,Hà N?i,272,Huy?n Phúc Th?,09733,Xã Sen Ph??ng
01,Hà N?i,272,Huy?n Phúc Th?,09739,Xã Võng Xuyên
01,Hà N?i,272,Huy?n Phúc Th?,09742,Xã Th? L?c
01,Hà N?i,272,Huy?n Phúc Th?,09745,Xã Long Xuyên
01,Hà N?i,272,Huy?n Phúc Th?,09748,Xã Th??ng C?c
01,Hà N?i,272,Huy?n Phúc Th?,09751,Xã Hát Môn
01,Hà N?i,272,Huy?n Phúc Th?,09754,Xã Tích Giang
01,Hà N?i,272,Huy?n Phúc Th?,09757,Xã Thanh ?a
01,Hà N?i,272,Huy?n Phúc Th?,09760,Xã Tr?ch M? L?c
01,Hà N?i,272,Huy?n Phúc Th?,09763,Xã Phúc Hòa
01,Hà N?i,272,Huy?n Phúc Th?,09766,Xã Ng?c T?o
01,Hà N?i,272,Huy?n Phúc Th?,09769,Xã Ph?ng Th??ng
01,Hà N?i,272,Huy?n Phúc Th?,09772,Xã Tam Thu?n
01,Hà N?i,272,Huy?n Phúc Th?,09775,Xã Tam Hi?p
01,Hà N?i,272,Huy?n Phúc Th?,09778,Xã Hi?p Thu?n
01,Hà N?i,272,Huy?n Phúc Th?,09781,Xã Liên Hi?p
01,Hà N?i,273,Huy?n ?an Ph??ng,09784,Th? tr?n Phùng
01,Hà N?i,273,Huy?n ?an Ph??ng,09787,Xã Trung Châu
01,Hà N?i,273,Huy?n ?an Ph??ng,09790,Xã Th? An
01,Hà N?i,273,Huy?n ?an Ph??ng,09793,Xã Th? Xuân
01,Hà N?i,273,Huy?n ?an Ph??ng,09796,Xã H?ng Hà
01,Hà N?i,273,Huy?n ?an Ph??ng,09799,Xã Liên H?ng
01,Hà N?i,273,Huy?n ?an Ph??ng,09802,Xã Liên Hà
