tinh_code,tinh,huyen_code,huyen,xa_code,xa
8,Tuyên Quang,73,Huyện Chiêm Hóa,2359,Xã Tri Phú
8,Tuyên Quang,73,Huyện Chiêm Hóa,2362,Xã Nhân Lý
8,Tuyên Quang,73,Huyện Chiêm Hóa,2365,Xã Yên Nguyên
8,Tuyên Quang,73,Huyện Chiêm Hóa,2368,Xã Linh Phú
8,Tuyên Quang,73,Huyện Chiêm Hóa,2371,Xã Bình Nhân
8,Tuyên Quang,74,Huyện Hàm Yên,2374,Thị trấn Tân Yên
8,Tuyên Quang,74,Huyện Hàm Yên,2377,Xã Yên Thuận
8,Tuyên Quang,74,Huyện Hàm Yên,2380,Xã Bạch Xa
8,Tuyên Quang,74,Huyện Hàm Yên,2383,Xã Minh Khương
8,Tuyên Quang,74,Huyện Hàm Yên,2386,Xã Yên Lâm
8,Tuyên Quang,74,Huyện Hàm Yên,2389,Xã Minh Dân
8,Tuyên Quang,74,Huyện Hàm Yên,2392,Xã Phù Lưu
8,Tuyên Quang,74,Huyện Hàm Yên,2395,Xã Minh Hương
8,Tuyên Quang,74,Huyện Hàm Yên,2398,Xã Yên Phú
8,Tuyên Quang,74,Huyện Hàm Yên,2401,Xã Tân Thành
8,Tuyên Quang,74,Huyện Hàm Yên,2404,Xã Bình Xa
8,Tuyên Quang,74,Huyện Hàm Yên,2407,Xã Thái Sơn
8,Tuyên Quang,74,Huyện Hàm Yên,2410,Xã Nhân Mục
8,Tuyên Quang,74,Huyện Hàm Yên,2413,Xã Thành Long
8,Tuyên Quang,74,Huyện Hàm Yên,2416,Xã Bằng Cốc
8,Tuyên Quang,74,Huyện Hàm Yên,2419,Xã Thái Hòa
8,Tuyên Quang,74,Huyện Hàm Yên,2422,Xã Đức Ninh
8,Tuyên Quang,74,Huyện Hàm Yên,2425,Xã Hùng Đức
8,Tuyên Quang,75,Huyện Yên Sơn,2431,Xã Quí Quân
8,Tuyên Quang,75,Huyện Yên Sơn,2434,Xã Lực Hành
8,Tuyên Quang,75,Huyện Yên Sơn,2437,Xã Kiến Thiết
8,Tuyên Quang,75,Huyện Yên Sơn,2440,Xã Trung Minh
8,Tuyên Quang,75,Huyện Yên Sơn,2443,Xã Chiêu Yên
8,Tuyên Quang,75,Huyện Yên Sơn,2446,Xã Trung Trực
8,Tuyên Quang,75,Huyện Yên Sơn,2449,Xã Xuân Vân
8,Tuyên Quang,75,Huyện Yên Sơn,2452,Xã Phúc Ninh
8,Tuyên Quang,75,Huyện Yên Sơn,2455,Xã Hùng Lợi
8,Tuyên Quang,75,Huyện Yên Sơn,2458,Xã Trung Sơn
8,Tuyên Quang,75,Huyện Yên Sơn,2461,Xã Tân Tiến
8,Tuyên Quang,75,Huyện Yên Sơn,2464,Xã Tứ Quận
8,Tuyên Quang,75,Huyện Yên Sơn,2467,Xã Đạo Viện
8,Tuyên Quang,75,Huyện Yên Sơn,2470,Xã Tân Long
8,Tuyên Quang,75,Huyện Yên Sơn,2473,Thị trấn Yên Sơn
8,Tuyên Quang,75,Huyện Yên Sơn,2476,Xã Kim Quan
8,Tuyên Quang,75,Huyện Yên Sơn,2479,Xã Lang Quán
8,Tuyên Quang,75,Huyện Yên Sơn,2482,Xã Phú Thịnh
8,Tuyên Quang,75,Huyện Yên Sơn,2485,Xã Công Đa
8,Tuyên Quang,75,Huyện Yên Sơn,2488,Xã Trung Môn
8,Tuyên Quang,75,Huyện Yên Sơn,2491,Xã Chân Sơn
8,Tuyên Quang,75,Huyện Yên Sơn,2494,Xã Thái Bình
8,Tuyên Quang,75,Huyện Yên Sơn,2500,Xã Tiến Bộ
8,Tuyên Quang,75,Huyện Yên Sơn,2506,Xã Mỹ Bằng
8,Tuyên Quang,75,Huyện Yên Sơn,2518,Xã Hoàng Khai
8,Tuyên Quang,75,Huyện Yên Sơn,2527,Xã Nhữ Hán
8,Tuyên Quang,75,Huyện Yên Sơn,2530,Xã Nhữ Khê
8,Tuyên Quang,75,Huyện Yên Sơn,2533,Xã Đội Bình
8,Tuyên Quang,76,Huyện Sơn Dương,2536,Thị trấn Sơn Dương
8,Tuyên Quang,76,Huyện Sơn Dương,2539,Xã Trung Yên
8,Tuyên Quang,76,Huyện Sơn Dương,2542,Xã Minh Thanh
8,Tuyên Quang,76,Huyện Sơn Dương,2545,Xã Tân Trào
8,Tuyên Quang,76,Huyện Sơn Dương,2548,Xã Vĩnh Lợi
8,Tuyên Quang,76,Huyện Sơn Dương,2551,Xã Thượng Ấm
8,Tuyên Quang,76,Huyện Sơn Dương,2554,Xã Bình Yên
8,Tuyên Quang,76,Huyện Sơn Dương,2557,Xã Lương Thiện
8,Tuyên Quang,76,Huyện Sơn Dương,2560,Xã Tú Thịnh
8,Tuyên Quang,76,Huyện Sơn Dương,2563,Xã Cấp Tiến
8,Tuyên Quang,76,Huyện Sơn Dương,2566,Xã Hợp Thành
8,Tuyên Quang,76,Huyện Sơn Dương,2569,Xã Phúc Ứng
8,Tuyên Quang,76,Huyện Sơn Dương,2572,Xã Đông Thọ
8,Tuyên Quang,76,Huyện Sơn Dương,2575,Xã Kháng Nhật
8,Tuyên Quang,76,Huyện Sơn Dương,2578,Xã Hợp Hòa
8,Tuyên Quang,76,Huyện Sơn Dương,2584,Xã Quyết Thắng
8,Tuyên Quang,76,Huyện Sơn Dương,2587,Xã Đồng Quý
8,Tuyên Quang,76,Huyện Sơn Dương,2590,Xã Tân Thanh
8,Tuyên Quang,76,Huyện Sơn Dương,2593,Xã Vân Sơn
8,Tuyên Quang,76,Huyện Sơn Dương,2596,Xã Văn Phú
8,Tuyên Quang,76,Huyện Sơn Dương,2599,Xã Chi Thiết
8,Tuyên Quang,76,Huyện Sơn Dương,2602,Xã Đông Lợi
8,Tuyên Quang,76,Huyện Sơn Dương,2605,Xã Thiện Kế
8,Tuyên Quang,76,Huyện Sơn Dương,2608,Xã Hồng Lạc
8,Tuyên Quang,76,Huyện Sơn Dương,2611,Xã Phú Lương
8,Tuyên Quang,76,Huyện Sơn Dương,2614,Xã Ninh Lai
8,Tuyên Quang,76,Huyện Sơn Dương,2617,Xã Đại Phú
8,Tuyên Quang,76,Huyện Sơn Dương,2620,Xã Sơn Nam
8,Tuyên Quang,76,Huyện Sơn Dương,2623,Xã Hào Phú
8,Tuyên Quang,76,Huyện Sơn Dương,2626,Xã Tam Đa
8,Tuyên Quang,76,Huyện Sơn Dương,2632,Xã Trường Sinh
10,Lào Cai,80,Thành phố Lào Cai,2635,Phường Duyên Hải
10,Lào Cai,80,Thành phố Lào Cai,2641,Phường Lào Cai
10,Lào Cai,80,Thành phố Lào Cai,2644,Phường Cốc Lếu
10,Lào Cai,80,Thành phố Lào Cai,2647,Phường Kim Tân
10,Lào Cai,80,Thành phố Lào Cai,2650,Phường Bắc Lệnh
10,Lào Cai,80,Thành phố Lào Cai,2653,Phường Pom Hán
10,Lào Cai,80,Thành phố Lào Cai,2656,Phường Xuân Tăng
10,Lào Cai,80,Thành phố Lào Cai,2658,Phường Bình Minh
10,Lào Cai,80,Thành phố Lào Cai,2659,Xã Thống Nhất
10,Lào Cai,80,Thành phố Lào Cai,2662,Xã Đồng Tuyển
10,Lào Cai,80,Thành phố Lào Cai,2665,Xã Vạn Hoà
10,Lào Cai,80,Thành phố Lào Cai,2668,Phường Bắc Cường
10,Lào Cai,80,Thành phố Lào Cai,2671,Phường Nam Cường
10,Lào Cai,80,Thành phố Lào Cai,2674,Xã Cam Đường
10,Lào Cai,80,Thành phố Lào Cai,2677,Xã Tả Phời
10,Lào Cai,80,Thành phố Lào Cai,2680,Xã Hợp Thành
10,Lào Cai,80,Thành phố Lào Cai,2746,Xã Cốc San
10,Lào Cai,82,Huyện Bát Xát,2683,Thị trấn Bát Xát
10,Lào Cai,82,Huyện Bát Xát,2686,Xã A Mú Sung
10,Lào Cai,82,Huyện Bát Xát,2689,Xã Nậm Chạc
10,Lào Cai,82,Huyện Bát Xát,2692,Xã A Lù
10,Lào Cai,82,Huyện Bát Xát,2695,Xã Trịnh Tường
10,Lào Cai,82,Huyện Bát Xát,2701,Xã Y Tý
10,Lào Cai,82,Huyện Bát Xát,2704,Xã Cốc Mỳ
10,Lào Cai,82,Huyện Bát Xát,2707,Xã Dền Sáng
10,Lào Cai,82,Huyện Bát Xát,2710,Xã Bản Vược
10,Lào Cai,82,Huyện Bát Xát,2713,Xã Sàng Ma Sáo
10,Lào Cai,82,Huyện Bát Xát,2716,Xã Bản Qua
10,Lào Cai,82,Huyện Bát Xát,2719,Xã Mường Vi
10,Lào Cai,82,Huyện Bát Xát,2722,Xã Dền Thàng
10,Lào Cai,82,Huyện Bát Xát,2725,Xã Bản Xèo
10,Lào Cai,82,Huyện Bát Xát,2728,Xã Mường Hum
10,Lào Cai,82,Huyện Bát Xát,2731,Xã Trung Lèng Hồ
10,Lào Cai,82,Huyện Bát Xát,2734,Xã Quang Kim
10,Lào Cai,82,Huyện Bát Xát,2737,Xã Pa Cheo
10,Lào Cai,82,Huyện Bát Xát,2740,Xã Nậm Pung
10,Lào Cai,82,Huyện Bát Xát,2743,Xã Phìn Ngan
10,Lào Cai,82,Huyện Bát Xát,2749,Xã Tòng Sành
10,Lào Cai,83,Huyện Mường Khương,2752,Xã Pha Long
10,Lào Cai,83,Huyện Mường Khương,2755,Xã Tả Ngải Chồ
10,Lào Cai,83,Huyện Mường Khương,2758,Xã Tung Chung Phố
10,Lào Cai,83,Huyện Mường Khương,2761,Thị trấn Mường Khương
10,Lào Cai,83,Huyện Mường Khương,2764,Xã Dìn Chin
10,Lào Cai,83,Huyện Mường Khương,2767,Xã Tả Gia Khâu
10,Lào Cai,83,Huyện Mường Khương,2770,Xã Nậm Chảy
10,Lào Cai,83,Huyện Mường Khương,2773,Xã Nấm Lư
10,Lào Cai,83,Huyện Mường Khương,2776,Xã Lùng Khấu Nhin
10,Lào Cai,83,Huyện Mường Khương,2779,Xã Thanh Bình
10,Lào Cai,83,Huyện Mường Khương,2782,Xã Cao Sơn
10,Lào Cai,83,Huyện Mường Khương,2785,Xã Lùng Vai
10,Lào Cai,83,Huyện Mường Khương,2788,Xã Bản Lầu
10,Lào Cai,83,Huyện Mường Khương,2791,Xã La Pan Tẩn
10,Lào Cai,83,Huyện Mường Khương,2794,Xã Tả Thàng
10,Lào Cai,83,Huyện Mường Khương,2797,Xã Bản Sen
10,Lào Cai,84,Huyện Si Ma Cai,2800,Xã Nàn Sán
10,Lào Cai,84,Huyện Si Ma Cai,2803,Xã Thào Chư Phìn
10,Lào Cai,84,Huyện Si Ma Cai,2806,Xã Bản Mế
10,Lào Cai,84,Huyện Si Ma Cai,2809,Thị trấn Si Ma Cai
10,Lào Cai,84,Huyện Si Ma Cai,2812,Xã Sán Chải
10,Lào Cai,84,Huyện Si Ma Cai,2818,Xã Lùng Thẩn
10,Lào Cai,84,Huyện Si Ma Cai,2821,Xã Cán Cấu
10,Lào Cai,84,Huyện Si Ma Cai,2824,Xã Sín Chéng
10,Lào Cai,84,Huyện Si Ma Cai,2827,Xã Quan Hồ Thẩn
10,Lào Cai,84,Huyện Si Ma Cai,2836,Xã Nàn Xín
10,Lào Cai,85,Huyện Bắc Hà,2839,Thị trấn Bắc Hà
10,Lào Cai,85,Huyện Bắc Hà,2842,Xã Lùng Cải
10,Lào Cai,85,Huyện Bắc Hà,2848,Xã Lùng Phình
10,Lào Cai,85,Huyện Bắc Hà,2851,Xã Tả Van Chư
10,Lào Cai,85,Huyện Bắc Hà,2854,Xã Tả Củ Tỷ
10,Lào Cai,85,Huyện Bắc Hà,2857,Xã Thải Giàng Phố
10,Lào Cai,85,Huyện Bắc Hà,2863,Xã Hoàng Thu Phố
10,Lào Cai,85,Huyện Bắc Hà,2866,Xã Bản Phố
10,Lào Cai,85,Huyện Bắc Hà,2869,Xã Bản Liền
10,Lào Cai,85,Huyện Bắc Hà,2872,Xã Tà Chải
10,Lào Cai,85,Huyện Bắc Hà,2875,Xã Na Hối
10,Lào Cai,85,Huyện Bắc Hà,2878,Xã Cốc Ly
10,Lào Cai,85,Huyện Bắc Hà,2881,Xã Nậm Mòn
10,Lào Cai,85,Huyện Bắc Hà,2884,Xã Nậm Đét
10,Lào Cai,85,Huyện Bắc Hà,2887,Xã Nậm Khánh
10,Lào Cai,85,Huyện Bắc Hà,2890,Xã Bảo Nhai
10,Lào Cai,85,Huyện Bắc Hà,2893,Xã Nậm Lúc
10,Lào Cai,85,Huyện Bắc Hà,2896,Xã Cốc Lầu
10,Lào Cai,85,Huyện Bắc Hà,2899,Xã Bản Cái
10,Lào Cai,86,Huyện Bảo Thắng,2902,Thị trấn N.T Phong Hải
10,Lào Cai,86,Huyện Bảo Thắng,2905,Thị trấn Phố Lu
10,Lào Cai,86,Huyện Bảo Thắng,2908,Thị trấn Tằng Loỏng
10,Lào Cai,86,Huyện Bảo Thắng,2911,Xã Bản Phiệt
10,Lào Cai,86,Huyện Bảo Thắng,2914,Xã Bản Cầm
10,Lào Cai,86,Huyện Bảo Thắng,2917,Xã Thái Niên
10,Lào Cai,86,Huyện Bảo Thắng,2920,Xã Phong Niên
10,Lào Cai,86,Huyện Bảo Thắng,2923,Xã Gia Phú
10,Lào Cai,86,Huyện Bảo Thắng,2926,Xã Xuân Quang
10,Lào Cai,86,Huyện Bảo Thắng,2929,Xã Sơn Hải
10,Lào Cai,86,Huyện Bảo Thắng,2932,Xã Xuân Giao
10,Lào Cai,86,Huyện Bảo Thắng,2935,Xã Trì Quang
10,Lào Cai,86,Huyện Bảo Thắng,2938,Xã Sơn Hà
10,Lào Cai,86,Huyện Bảo Thắng,2944,Xã Phú Nhuận
10,Lào Cai,87,Huyện Bảo Yên,2947,Thị trấn Phố Ràng
10,Lào Cai,87,Huyện Bảo Yên,2950,Xã Tân Tiến
10,Lào Cai,87,Huyện Bảo Yên,2953,Xã Nghĩa Đô
10,Lào Cai,87,Huyện Bảo Yên,2956,Xã Vĩnh Yên
10,Lào Cai,87,Huyện Bảo Yên,2959,Xã Điện Quan
10,Lào Cai,87,Huyện Bảo Yên,2962,Xã Xuân Hoà
10,Lào Cai,87,Huyện Bảo Yên,2965,Xã Tân Dương
10,Lào Cai,87,Huyện Bảo Yên,2968,Xã Thượng Hà
10,Lào Cai,87,Huyện Bảo Yên,2971,Xã Kim Sơn
10,Lào Cai,87,Huyện Bảo Yên,2974,Xã Cam Cọn
10,Lào Cai,87,Huyện Bảo Yên,2977,Xã Minh Tân
10,Lào Cai,87,Huyện Bảo Yên,2980,Xã Xuân Thượng
10,Lào Cai,87,Huyện Bảo Yên,2983,Xã Việt Tiến
10,Lào Cai,87,Huyện Bảo Yên,2986,Xã Yên Sơn
10,Lào Cai,87,Huyện Bảo Yên,2989,Xã Bảo Hà
10,Lào Cai,87,Huyện Bảo Yên,2992,Xã Lương Sơn
10,Lào Cai,87,Huyện Bảo Yên,2998,Xã Phúc Khánh
10,Lào Cai,88,Thị xã Sa Pa,3001,Phường Sa Pa
10,Lào Cai,88,Thị xã Sa Pa,3002,Phường Sa Pả
10,Lào Cai,88,Thị xã Sa Pa,3003,Phường Ô Quý Hồ
10,Lào Cai,88,Thị xã Sa Pa,3004,Xã Ngũ Chỉ Sơn
10,Lào Cai,88,Thị xã Sa Pa,3006,Phường Phan Si Păng
10,Lào Cai,88,Thị xã Sa Pa,3010,Xã Trung Chải
10,Lào Cai,88,Thị xã Sa Pa,3013,Xã Tả Phìn
10,Lào Cai,88,Thị xã Sa Pa,3016,Phường Hàm Rồng
10,Lào Cai,88,Thị xã Sa Pa,3019,Xã Hoàng Liên
10,Lào Cai,88,Thị xã Sa Pa,3022,Xã Thanh Bình
10,Lào Cai,88,Thị xã Sa Pa,3028,Phường Cầu Mây
10,Lào Cai,88,Thị xã Sa Pa,3037,Xã Mường Hoa
10,Lào Cai,88,Thị xã Sa Pa,3040,Xã Tả Van
10,Lào Cai,88,Thị xã Sa Pa,3043,Xã Mường Bo
10,Lào Cai,88,Thị xã Sa Pa,3046,Xã Bản Hồ
10,Lào Cai,88,Thị xã Sa Pa,3052,Xã Liên Minh
10,Lào Cai,89,Huyện Văn Bàn,3055,Thị trấn Khánh Yên
10,Lào Cai,89,Huyện Văn Bàn,3061,Xã Võ Lao
10,Lào Cai,89,Huyện Văn Bàn,3064,Xã Sơn Thuỷ
10,Lào Cai,89,Huyện Văn Bàn,3067,Xã Nậm Mả
10,Lào Cai,89,Huyện Văn Bàn,3070,Xã Tân Thượng
10,Lào Cai,89,Huyện Văn Bàn,3073,Xã Nậm Rạng
10,Lào Cai,89,Huyện Văn Bàn,3076,Xã Nậm Chầy
10,Lào Cai,89,Huyện Văn Bàn,3079,Xã Tân An
10,Lào Cai,89,Huyện Văn Bàn,3082,Xã Khánh Yên Thượng
10,Lào Cai,89,Huyện Văn Bàn,3085,Xã Nậm Xé
10,Lào Cai,89,Huyện Văn Bàn,3088,Xã Dần Thàng
10,Lào Cai,89,Huyện Văn Bàn,3091,Xã Chiềng Ken
10,Lào Cai,89,Huyện Văn Bàn,3094,Xã Làng Giàng
10,Lào Cai,89,Huyện Văn Bàn,3097,Xã Hoà Mạc
10,Lào Cai,89,Huyện Văn Bàn,3100,Xã Khánh Yên Trung
10,Lào Cai,89,Huyện Văn Bàn,3103,Xã Khánh Yên Hạ
10,Lào Cai,89,Huyện Văn Bàn,3106,Xã Dương Quỳ
10,Lào Cai,89,Huyện Văn Bàn,3109,Xã Nậm Tha
10,Lào Cai,89,Huyện Văn Bàn,3112,Xã Minh Lương
10,Lào Cai,89,Huyện Văn Bàn,3115,Xã Thẩm Dương
10,Lào Cai,89,Huyện Văn Bàn,3118,Xã Liêm Phú
10,Lào Cai,89,Huyện Văn Bàn,3121,Xã Nậm Xây
11,Điện Biên,94,Thành phố Điện Biên Phủ,3124,Phường Noong Bua
11,Điện Biên,94,Thành phố Điện Biên Phủ,3127,Phường Him Lam
11,Điện Biên,94,Thành phố Điện Biên Phủ,3130,Phường Thanh Bình
11,Điện Biên,94,Thành phố Điện Biên Phủ,3133,Phường Tân Thanh
11,Điện Biên,94,Thành phố Điện Biên Phủ,3136,Phường Mường Thanh
11,Điện Biên,94,Thành phố Điện Biên Phủ,3139,Phường Nam Thanh
11,Điện Biên,94,Thành phố Điện Biên Phủ,3142,Phường Thanh Trường
11,Điện Biên,94,Thành phố Điện Biên Phủ,3145,Xã Thanh Minh
11,Điện Biên,94,Thành phố Điện Biên Phủ,3316,Xã Nà Tấu
11,Điện Biên,94,Thành phố Điện Biên Phủ,3317,Xã Nà Nhạn
11,Điện Biên,94,Thành phố Điện Biên Phủ,3325,Xã Mường Phăng
11,Điện Biên,94,Thành phố Điện Biên Phủ,3326,Xã Pá Khoang
11,Điện Biên,95,Thị Xã Mường Lay,3148,Phường Sông Đà
11,Điện Biên,95,Thị Xã Mường Lay,3151,Phường Na Lay
11,Điện Biên,95,Thị Xã Mường Lay,3184,Xã Lay Nưa
11,Điện Biên,96,Huyện Mường Nhé,3154,Xã Sín Thầu
11,Điện Biên,96,Huyện Mường Nhé,3155,Xã Sen Thượng
11,Điện Biên,96,Huyện Mường Nhé,3157,Xã Chung Chải
11,Điện Biên,96,Huyện Mường Nhé,3158,Xã Leng Su Sìn
11,Điện Biên,96,Huyện Mường Nhé,3159,Xã Pá Mỳ
11,Điện Biên,96,Huyện Mường Nhé,3160,Xã Mường Nhé
11,Điện Biên,96,Huyện Mường Nhé,3161,Xã Nậm Vì
11,Điện Biên,96,Huyện Mường Nhé,3162,Xã Nậm Kè
11,Điện Biên,96,Huyện Mường Nhé,3163,Xã Mường Toong
11,Điện Biên,96,Huyện Mường Nhé,3164,Xã Quảng Lâm
11,Điện Biên,96,Huyện Mường Nhé,3177,Xã Huổi Lếnh
11,Điện Biên,97,Huyện Mường Chà,3172,Thị Trấn Mường Chà
11,Điện Biên,97,Huyện Mường Chà,3178,Xã Xá Tổng
11,Điện Biên,97,Huyện Mường Chà,3181,Xã Mường Tùng
11,Điện Biên,97,Huyện Mường Chà,3190,Xã Hừa Ngài
11,Điện Biên,97,Huyện Mường Chà,3191,Xã Huổi Mí
11,Điện Biên,97,Huyện Mường Chà,3193,Xã Pa Ham
11,Điện Biên,97,Huyện Mường Chà,3194,Xã Nậm Nèn
11,Điện Biên,97,Huyện Mường Chà,3196,Xã Huổi Lèng
11,Điện Biên,97,Huyện Mường Chà,3197,Xã Sa Lông
11,Điện Biên,97,Huyện Mường Chà,3200,Xã Ma Thì Hồ
11,Điện Biên,97,Huyện Mường Chà,3201,Xã Na Sang
11,Điện Biên,97,Huyện Mường Chà,3202,Xã Mường Mươn
11,Điện Biên,98,Huyện Tủa Chùa,3217,Thị trấn Tủa Chùa
11,Điện Biên,98,Huyện Tủa Chùa,3220,Xã Huổi Só
11,Điện Biên,98,Huyện Tủa Chùa,3223,Xã Xín Chải
11,Điện Biên,98,Huyện Tủa Chùa,3226,Xã Tả Sìn Thàng
11,Điện Biên,98,Huyện Tủa Chùa,3229,Xã Lao Xả Phình
11,Điện Biên,98,Huyện Tủa Chùa,3232,Xã Tả Phìn
11,Điện Biên,98,Huyện Tủa Chùa,3235,Xã Tủa Thàng
11,Điện Biên,98,Huyện Tủa Chùa,3238,Xã Trung Thu
11,Điện Biên,98,Huyện Tủa Chùa,3241,Xã Sính Phình
11,Điện Biên,98,Huyện Tủa Chùa,3244,Xã Sáng Nhè
11,Điện Biên,98,Huyện Tủa Chùa,3247,Xã Mường Đun
11,Điện Biên,98,Huyện Tủa Chùa,3250,Xã Mường Báng
11,Điện Biên,99,Huyện Tuần Giáo,3253,Thị trấn Tuần Giáo
11,Điện Biên,99,Huyện Tuần Giáo,3259,Xã Phình Sáng
11,Điện Biên,99,Huyện Tuần Giáo,3260,Xã Rạng Đông
11,Điện Biên,99,Huyện Tuần Giáo,3262,Xã Mùn Chung
11,Điện Biên,99,Huyện Tuần Giáo,3263,Xã Nà Tòng
11,Điện Biên,99,Huyện Tuần Giáo,3265,Xã Ta Ma
11,Điện Biên,99,Huyện Tuần Giáo,3268,Xã Mường Mùn
11,Điện Biên,99,Huyện Tuần Giáo,3269,Xã Pú Xi
11,Điện Biên,99,Huyện Tuần Giáo,3271,Xã Pú Nhung
11,Điện Biên,99,Huyện Tuần Giáo,3274,Xã Quài Nưa
11,Điện Biên,99,Huyện Tuần Giáo,3277,Xã Mường Thín
11,Điện Biên,99,Huyện Tuần Giáo,3280,Xã Tỏa Tình
11,Điện Biên,99,Huyện Tuần Giáo,3283,Xã Nà Sáy
11,Điện Biên,99,Huyện Tuần Giáo,3284,Xã Mường Khong
11,Điện Biên,99,Huyện Tuần Giáo,3289,Xã Quài Cang
11,Điện Biên,99,Huyện Tuần Giáo,3295,Xã Quài Tở
11,Điện Biên,99,Huyện Tuần Giáo,3298,Xã Chiềng Sinh
11,Điện Biên,99,Huyện Tuần Giáo,3299,Xã Chiềng Đông
11,Điện Biên,99,Huyện Tuần Giáo,3304,Xã Tênh Phông
11,Điện Biên,100,Huyện Điện Biên,3319,Xã Mường Pồn
11,Điện Biên,100,Huyện Điện Biên,3322,Xã Thanh Nưa
11,Điện Biên,100,Huyện Điện Biên,3323,Xã Hua Thanh
11,Điện Biên,100,Huyện Điện Biên,3328,Xã Thanh Luông
11,Điện Biên,100,Huyện Điện Biên,3331,Xã Thanh Hưng
11,Điện Biên,100,Huyện Điện Biên,3334,Xã Thanh Xương
11,Điện Biên,100,Huyện Điện Biên,3337,Xã Thanh Chăn
11,Điện Biên,100,Huyện Điện Biên,3340,Xã Pa Thơm
11,Điện Biên,100,Huyện Điện Biên,3343,Xã Thanh An
11,Điện Biên,100,Huyện Điện Biên,3346,Xã Thanh Yên
11,Điện Biên,100,Huyện Điện Biên,3349,Xã Noong Luống
11,Điện Biên,100,Huyện Điện Biên,3352,Xã Noọng Hẹt
11,Điện Biên,100,Huyện Điện Biên,3355,Xã Sam Mứn
11,Điện Biên,100,Huyện Điện Biên,3356,Xã Pom Lót
11,Điện Biên,100,Huyện Điện Biên,3358,Xã Núa Ngam
11,Điện Biên,100,Huyện Điện Biên,3359,Xã Hẹ Muông
11,Điện Biên,100,Huyện Điện Biên,3361,Xã Na Ư
11,Điện Biên,100,Huyện Điện Biên,3364,Xã Mường Nhà
11,Điện Biên,100,Huyện Điện Biên,3365,Xã Na Tông
11,Điện Biên,100,Huyện Điện Biên,3367,Xã Mường Lói
11,Điện Biên,100,Huyện Điện Biên,3368,Xã Phu Luông
11,Điện Biên,101,Huyện Điện Biên Đông,3203,Thị trấn Điện Biên Đông
11,Điện Biên,101,Huyện Điện Biên Đông,3205,Xã Na Son
11,Điện Biên,101,Huyện Điện Biên Đông,3208,Xã Phì Nhừ
11,Điện Biên,101,Huyện Điện Biên Đông,3211,Xã Chiềng Sơ
11,Điện Biên,101,Huyện Điện Biên Đông,3214,Xã Mường Luân
11,Điện Biên,101,Huyện Điện Biên Đông,3370,Xã Pú Nhi
11,Điện Biên,101,Huyện Điện Biên Đông,3371,Xã Nong U
11,Điện Biên,101,Huyện Điện Biên Đông,3373,Xã Xa Dung
11,Điện Biên,101,Huyện Điện Biên Đông,3376,Xã Keo Lôm
11,Điện Biên,101,Huyện Điện Biên Đông,3379,Xã Luân Giới
11,Điện Biên,101,Huyện Điện Biên Đông,3382,Xã Phình Giàng
11,Điện Biên,101,Huyện Điện Biên Đông,3383,Xã Pú Hồng
11,Điện Biên,101,Huyện Điện Biên Đông,3384,Xã Tìa Dình
11,Điện Biên,101,Huyện Điện Biên Đông,3385,Xã Háng Lìa
11,Điện Biên,102,Huyện Mường Ảng,3256,Thị trấn Mường Ảng
11,Điện Biên,102,Huyện Mường Ảng,3286,Xã Mường Đăng
11,Điện Biên,102,Huyện Mường Ảng,3287,Xã Ngối Cáy
11,Điện Biên,102,Huyện Mường Ảng,3292,Xã Ẳng Tở
11,Điện Biên,102,Huyện Mường Ảng,3301,Xã Búng Lao
11,Điện Biên,102,Huyện Mường Ảng,3302,Xã Xuân Lao
11,Điện Biên,102,Huyện Mường Ảng,3307,Xã Ẳng Nưa
11,Điện Biên,102,Huyện Mường Ảng,3310,Xã Ẳng Cang
11,Điện Biên,102,Huyện Mường Ảng,3312,Xã Nặm Lịch
11,Điện Biên,102,Huyện Mường Ảng,3313,Xã Mường Lạn
11,Điện Biên,103,Huyện Nậm Pồ,3156,Xã Nậm Tin
11,Điện Biên,103,Huyện Nậm Pồ,3165,Xã Pa Tần
11,Điện Biên,103,Huyện Nậm Pồ,3166,Xã Chà Cang
11,Điện Biên,103,Huyện Nậm Pồ,3167,Xã Na Cô Sa
11,Điện Biên,103,Huyện Nậm Pồ,3168,Xã Nà Khoa
11,Điện Biên,103,Huyện Nậm Pồ,3169,Xã Nà Hỳ
11,Điện Biên,103,Huyện Nậm Pồ,3170,Xã Nà Bủng
11,Điện Biên,103,Huyện Nậm Pồ,3171,Xã Nậm Nhừ
11,Điện Biên,103,Huyện Nậm Pồ,3173,Xã Nậm Chua
11,Điện Biên,103,Huyện Nậm Pồ,3174,Xã Nậm Khăn
11,Điện Biên,103,Huyện Nậm Pồ,3175,Xã Chà Tở
11,Điện Biên,103,Huyện Nậm Pồ,3176,Xã Vàng Đán
11,Điện Biên,103,Huyện Nậm Pồ,3187,Xã Chà Nưa
11,Điện Biên,103,Huyện Nậm Pồ,3198,Xã Phìn Hồ
11,Điện Biên,103,Huyện Nậm Pồ,3199,Xã Si Pa Phìn
12,Lai Châu,105,Thành phố Lai Châu,3386,Phường Quyết Thắng
12,Lai Châu,105,Thành phố Lai Châu,3387,Phường Tân Phong
12,Lai Châu,105,Thành phố Lai Châu,3388,Phường Quyết Tiến
12,Lai Châu,105,Thành phố Lai Châu,3389,Phường Đoàn Kết
